T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
18.6,27.5,10.6,1014.8,51,1.3,2.8,11.1,135.16666666666666
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
17.6,28.8,8.5,1016.6,59,1.3,1.1,9.4,211.45833333333331
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
18.4,28.8,11.7,1014.9,58,1.4,3.7,9.4,215.5
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
17.2,27.8,9.8,1014.1,64,1.0,2.0,11.1,223.375
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
16.4,26.6,8.0,1015.0,57,1.3,2.6,14.8,135.58333333333334
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
17.4,26.7,9.0,1011.2,55,1.4,6.3,14.8,152.04166666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
18.2,29.7,9.1,1011.8,66,1.0,0.0,-,141.41666666666666
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,30.0,11.4,1013.8,47,1.8,8.9,22.2,46.70833333333334
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.1,29.0,13.8,1014.3,52,1.9,7.2,22.2,91.75
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
20.3,28.1,14.0,1013.6,52,1.9,9.3,22.2,99.91666666666669
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.2,27.4,10.5,1014.9,52,1.6,4.8,14.8,119.70833333333331
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
17.1,26.3,10.2,1015.1,54,1.6,2.8,11.1,110.875
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.2,28.9,8.8,1016.8,70,1.3,0.0,-,200.33333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.8,22.3,10.4,1016.2,77,1.0,8.9,14.8,203.58333333333331
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
15.0,20.8,13.2,1016.8,93,1.1,3.5,9.4,25.08333333333333
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
14.2,20.0,10.4,1019.2,82,1.6,1.9,9.4,57.08333333333334
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.7,17.6,7.4,1022.3,85,0.3,0.4,3.5,349.29166666666674
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
11.3,17.5,7.2,1018.8,81,0.8,5.7,13,188.04166666666663
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.5,17.5,5.6,1018.1,84,0.5,0.9,3.5,310.25
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
9.3,16.0,6.0,1020.0,85,0.6,8.1,14.8,204.375
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.8,17.0,6.3,1017.7,82,0.8,7.8,11.1,223.25
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
10.4,19.2,4.8,1018.6,71,0.8,2.8,11.1,248.95833333333331
32.9,38.0,27.5,1003.3,62,1.9,0.4,3.5,85.75
32.9,38.0,27.5,1003.3,62,1.9,0.4,3.5,85.75
32.9,38.0,27.5,1003.3,62,1.9,0.4,3.5,85.75
32.9,38.0,27.5,1003.3,62,1.9,0.4,3.5,85.75
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
30.4,35.9,26.0,1003.6,78,1.6,2.0,7.6,51.66666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,39.41666666666666
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,23.95833333333333
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.5
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,50.41666666666666
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.6,35.2,25.0,1007.2,64,2.3,3.0,9.4,55.70833333333334
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,57.125
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
28.3,35.5,20.6,1011.1,57,3.2,5.0,-,69.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
30.1,36.1,23.7,1007.8,58,3.1,5.7,-,65.375
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.6,35.6,22.7,1009.0,72,1.9,6.5,18.3,112.29166666666669
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,97.70833333333331
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
28.6,36.0,21.8,1004.3,65,1.9,6.1,24.1,80.70833333333333
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
29.6,35.5,25.0,1011.0,69,1.9,3.7,9.4,81.625
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,65.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,84.375
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,141.95833333333334
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
27.7,36.2,22.9,1009.9,69,1.9,3.0,9.4,153.375
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.6,36.2,21.0,1012.0,68,1.6,2.0,7.6,162.875
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,0.0
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
